en,fr,it,de,es,ko,kana,pt
N-Lunarizers,Necrolunas,Necrolunix,Necrolun,Necrolunas,네크로플러스루나,ネクロプラスルナ,N-Lunarizers
N-Solarizers,Necrosols,Necrosolix,Necrosol,Necrosoles,네크로플러스솔,ネクロプラスソル,N-Solarizers
N-Lunarizers,Necrolunas,Necrolunix,Necrolun,Necrolunas,네크로플러스루나,ネクロプラスルナ,N-Lunarizers
Ilima Normalium Zs,Cristaux Z Althéo,Normium Z Liam,Elimas Normium Z,Cristales Z (Liam),일리마의 노말Z,イリマノーマルＺ,Ilima Normalium Zs
Left Poké Balls,Poké Balls données,Poké Ball altrui,Nachlassbälle,Poké Balls Ajenas,남겨진 볼,のこされたボール,Left Poké Balls
Roto Hatches,Moti-Couveuses,Cova’n’roll,Brutbons,Cupones Eclosión,알부화캡슐토이,タマゴふかポン,Roto Hatches
Roto Bargains,Moti-Promos,Sconto’n’roll,Schnäppchenbons,Cupones Rebaja,할인캡슐토이,やすうりポン,Roto Bargains
Roto Prize Money,Moti-Magots,Soldi’n’roll,Preisgeldbons,Cupones Botín,용돈캡슐토이,おこづかいポン,Roto Prize Money
Roto Exp. Points,Moti-Exp,Esp’n’roll,EP-Bons,Cupones Exp,경험캡슐토이,けいけんポン,Roto Exp. Points
Roto Friendships,Moti-Cœurs,Affetto’n’roll,Freundschaftsbons,Cupones Amistad,친밀도캡슐토이,なつきポン,Roto Friendships
Roto Encounters,Moti-Appâts,Incontra’n’roll,Lockbons,Cupones Reclamo,발견캡슐토이,みっけポン,Roto Encounters
Roto Stealths,Moti-Camouflages,Repelle’n’roll,Schutzbons,Cupones Sigilo,숨기캡슐토이,かくれポン,Roto Stealths
Roto HP Restores,Moti-Récup’ PV,PS’n’roll,KP-Bons,Cupones PS,HP회복캡슐토이,ＨＰかいふくポン,Roto HP Restores
Roto PP Restores,Moti-Récup’ PP,PP’n’roll,AP-Bons,Cupones PP,PP회복캡슐토이,ＰＰかいふくポン,Roto PP Restores
Roto Boosts,Moti-Soutiens,Stat’n’roll,Statuswertebons,Cupones Refuerzo,응원캡슐토이,おうえんポン,Roto Boosts
Roto Catches,Moti-Captures,Acchiappa’n’roll,Fangbons,Cupones Captura,잡기캡슐토이,つかまえポン,Roto Catches
Health Candies,Bonbons Santé S,Caramelle vitalità S,Energiebonbons,Caramelos Vigor,기력의사탕,げんきのアメ,Health Candies
Mighty Candies,Bonbons Force S,Caramelle potenza S,Stärkebonbons,Caramelos Músculo,힘의사탕,ちからのアメ,Mighty Candies
Tough Candies,Bonbons Armure S,Caramelle protezione S,Robustbonbons,Caramelos Aguante,수비의사탕,まもりのアメ,Tough Candies
Smart Candies,Bonbons Esprit S,Caramelle acume S,Gripsbonbons,Caramelos Intelecto,지식의사탕,ちしきのアメ,Smart Candies
Courage Candies,Bonbons Mental S,Caramelle intuito S,Mentalbonbons,Caramelos Mente,마음의사탕,こころのアメ,Courage Candies
Quick Candies,Bonbons Sprint S,Caramelle rapidità S,Flottbonbons,Caramelos Ímpetu,속도의사탕,はやさのアメ,Quick Candies
Health Candies L,Bonbons Santé M,Caramelle vitalità M,Energiebonbons+,Caramelos Vigor +,기력의사탕L,げんきのアメＬ,Health Candies L
Mighty Candies L,Bonbons Force M,Caramelle potenza M,Stärkebonbons+,Caramelos Músculo +,힘의사탕L,ちからのアメＬ,Mighty Candies L
Tough Candies L,Bonbons Armure M,Caramelle protezione M,Robustbonbons+,Caramelos Aguante +,수비의사탕L,まもりのアメＬ,Tough Candies L
Smart Candies L,Bonbons Esprit M,Caramelle acume M,Gripsbonbons+,Caramelos Intelecto +,지식의사탕L,ちしきのアメＬ,Smart Candies L
Courage Candies L,Bonbons Mental M,Caramelle intuito M,Mentalbonbons+,Caramelos Mente +,마음의사탕L,こころのアメＬ,Courage Candies L
Quick Candies L,Bonbons Sprint M,Caramelle rapidità M,Flottbonbons+,Caramelos Ímpetu +,속도의사탕L,はやさのアメＬ,Quick Candies L
Health Candies XL,Bonbons Santé L,Caramelle vitalità L,Energiebonbons++,Caramelos Vigor ++,기력의사탕XL,げんきのアメＸＬ,Health Candies XL
Mighty Candies XL,Bonbons Force L,Caramelle potenza L,Stärkebonbons++,Caramelos Músculo ++,힘의사탕XL,ちからのアメＸＬ,Mighty Candies XL
Tough Candies XL,Bonbons Armure L,Caramelle protezione L,Robustbonbons++,Caramelos Aguante ++,수비의사탕XL,まもりのアメＸＬ,Tough Candies XL
Smart Candies XL,Bonbons Esprit L,Caramelle acume L,Gripsbonbons++,Caramelos Intelecto ++,지식의사탕XL,ちしきのアメＸＬ,Smart Candies XL
Courage Candies XL,Bonbons Mental L,Caramelle intuito L,Mentalbonbons++,Caramelos Mente ++,마음의사탕XL,こころのアメＸＬ,Courage Candies XL
Quick Candies XL,Bonbons Sprint L,Caramelle rapidità L,Flottbonbons++,Caramelos Ímpetu ++,속도의사탕XL,はやさのアメＸＬ,Quick Candies XL
Bulbasaur Candies,Bonbons Bulbizarre,Caramelle Bulbasaur,Bisasam-Bonbons,Caramelos Bulbasaur,이상해씨의사탕,フシギダネのアメ,Bulbasaur Candies
Charmander Candies,Bonbons Salamèche,Caramelle Charmander,Glumanda-Bonbons,Caramelos Charmander,파이리의사탕,ヒトカゲのアメ,Charmander Candies
Squirtle Candies,Bonbons Carapuce,Caramelle Squirtle,Schiggy-Bonbons,Caramelos Squirtle,꼬부기의사탕,ゼニガメのアメ,Squirtle Candies
Caterpie Candies,Bonbons Chenipan,Caramelle Caterpie,Raupy-Bonbons,Caramelos Caterpie,캐터피의사탕,キャタピーのアメ,Caterpie Candies
Weedle Candies,Bonbons Aspicot,Caramelle Weedle,Hornliu-Bonbons,Caramelos Weedle,뿔충이의사탕,ビードルのアメ,Weedle Candies
Pidgey Candies,Bonbons Roucool,Caramelle Pidgey,Taubsi-Bonbons,Caramelos Pidgey,구구의사탕,ポッポのアメ,Pidgey Candies
Rattata Candies,Bonbons Rattata,Caramelle Rattata,Rattfratz-Bonbons,Caramelos Rattata,꼬렛의사탕,コラッタのアメ,Rattata Candies
Spearow Candies,Bonbons Piafabec,Caramelle Spearow,Habitak-Bonbons,Caramelos Spearow,깨비참의사탕,オニスズメのアメ,Spearow Candies
Ekans Candies,Bonbons Abo,Caramelle Ekans,Rettan-Bonbons,Caramelos Ekans,아보의사탕,アーボのアメ,Ekans Candies
Pikachu Candies,Bonbons Pikachu,Caramelle Pikachu,Pikachu-Bonbons,Caramelos Pikachu,피카츄의사탕,ピカチュウのアメ,Pikachu Candies
Sandshrew Candies,Bonbons Sabelette,Caramelle Sandshrew,Sandan-Bonbons,Caramelos Sandshrew,모래두지의사탕,サンドのアメ,Sandshrew Candies
Nidoran♀ Candies,Bonbons Nidoran♀,Caramelle Nidoran♀,Nidoran♀-Bonbons,Caramelos Nidoran♀,니드런♀의사탕,ニドラン♀のアメ,Nidoran♀ Candies
Nidoran♂ Candies,Bonbons Nidoran♂,Caramelle Nidoran♂,Nidoran♂-Bonbons,Caramelos Nidoran♂,니드런♂의사탕,ニドラン♂のアメ,Nidoran♂ Candies
Clefairy Candies,Bonbons Mélofée,Caramelle Clefairy,Piepi-Bonbons,Caramelos Clefairy,삐삐의사탕,ピッピのアメ,Clefairy Candies
Vulpix Candies,Bonbons Goupix,Caramelle Vulpix,Vulpix-Bonbons,Caramelos Vulpix,식스테일의사탕,ロコンのアメ,Vulpix Candies
Jigglypuff Candies,Bonbons Rondoudou,Caramelle Jigglypuff,Pummeluff-Bonbons,Caramelos Jigglypuff,푸린의사탕,プリンのアメ,Jigglypuff Candies
Zubat Candies,Bonbons Nosferapti,Caramelle Zubat,Zubat-Bonbons,Caramelos Zubat,주뱃의사탕,ズバットのアメ,Zubat Candies
Oddish Candies,Bonbons Mystherbe,Caramelle Oddish,Myrapla-Bonbons,Caramelos Oddish,뚜벅쵸의사탕,ナゾノクサのアメ,Oddish Candies
Paras Candies,Bonbons Paras,Caramelle Paras,Paras-Bonbons,Caramelos Paras,파라스의사탕,パラスのアメ,Paras Candies
Venonat Candies,Bonbons Mimitoss,Caramelle Venonat,Bluzuk-Bonbons,Caramelos Venonat,콘팡의사탕,コンパンのアメ,Venonat Candies
Diglett Candies,Bonbons Taupiqueur,Caramelle Diglett,Digda-Bonbons,Caramelos Diglett,디그다의사탕,ディグダのアメ,Diglett Candies
Meowth Candies,Bonbons Miaouss,Caramelle Meowth,Mauzi-Bonbons,Caramelos Meowth,나옹의사탕,ニャースのアメ,Meowth Candies
Psyduck Candies,Bonbons Psykokwak,Caramelle Psyduck,Enton-Bonbons,Caramelos Psyduck,고라파덕의사탕,コダックのアメ,Psyduck Candies
Mankey Candies,Bonbons Férosinge,Caramelle Mankey,Menki-Bonbons,Caramelos Mankey,망키의사탕,マンキーのアメ,Mankey Candies
Growlithe Candies,Bonbons Caninos,Caramelle Growlithe,Fukano-Bonbons,Caramelos Growlithe,가디의사탕,ガーディのアメ,Growlithe Candies
Poliwag Candies,Bonbons Ptitard,Caramelle Poliwag,Quapsel-Bonbons,Caramelos Poliwag,발챙이의사탕,ニョロモのアメ,Poliwag Candies
Abra Candies,Bonbons Abra,Caramelle Abra,Abra-Bonbons,Caramelos Abra,캐이시의사탕,ケーシィのアメ,Abra Candies
Machop Candies,Bonbons Machoc,Caramelle Machop,Machollo-Bonbons,Caramelos Machop,알통몬의사탕,ワンリキーのアメ,Machop Candies
Bellsprout Candies,Bonbons Chétiflor,Caramelle Bellsprout,Knofensa-Bonbons,Caramelos Bellsprout,모다피의사탕,マダツボミのアメ,Bellsprout Candies
Tentacool Candies,Bonbons Tentacool,Caramelle Tentacool,Tentacha-Bonbons,Caramelos Tentacool,왕눈해의사탕,メノクラゲのアメ,Tentacool Candies
Geodude Candies,Bonbons Racaillou,Caramelle Geodude,Kleinstein-Bonbons,Caramelos Geodude,꼬마돌의사탕,イシツブテのアメ,Geodude Candies
Ponyta Candies,Bonbons Ponyta,Caramelle Ponyta,Ponita-Bonbons,Caramelos Ponyta,포니타의사탕,ポニータのアメ,Ponyta Candies
Slowpoke Candies,Bonbons Ramoloss,Caramelle Slowpoke,Flegmon-Bonbons,Caramelos Slowpoke,야돈의사탕,ヤドンのアメ,Slowpoke Candies
Magnemite Candies,Bonbons Magnéti,Caramelle Magnemite,Magnetilo-Bonbons,Caramelos Magnemite,코일의사탕,コイルのアメ,Magnemite Candies
Farfetch’d Candies,Bonbons Canarticho,Caramelle Farfetch’d,Porenta-Bonbons,Caramelos Farfetch’d,파오리의사탕,カモネギのアメ,Farfetch’d Candies
Doduo Candies,Bonbons Doduo,Caramelle Doduo,Dodu-Bonbons,Caramelos Doduo,두두의사탕,ドードーのアメ,Doduo Candies
Seel Candies,Bonbons Otaria,Caramelle Seel,Jurob-Bonbons,Caramelos Seel,쥬쥬의사탕,パウワウのアメ,Seel Candies
Grimer Candies,Bonbons Tadmorv,Caramelle Grimer,Sleima-Bonbons,Caramelos Grimer,질퍽이의사탕,ベトベターのアメ,Grimer Candies
Shellder Candies,Bonbons Kokiyas,Caramelle Shellder,Muschas-Bonbons,Caramelos Shellder,셀러의사탕,シェルダーのアメ,Shellder Candies
Gastly Candies,Bonbons Fantominus,Caramelle Gastly,Nebulak-Bonbons,Caramelos Gastly,고오스의사탕,ゴースのアメ,Gastly Candies
Onix Candies,Bonbons Onix,Caramelle Onix,Onix-Bonbons,Caramelos Onix,롱스톤의사탕,イワークのアメ,Onix Candies
Drowzee Candies,Bonbons Soporifik,Caramelle Drowzee,Traumato-Bonbons,Caramelos Drowzee,슬리프의사탕,スリープのアメ,Drowzee Candies
Krabby Candies,Bonbons Krabby,Caramelle Krabby,Krabby-Bonbons,Caramelos Krabby,크랩의사탕,クラブのアメ,Krabby Candies
Voltorb Candies,Bonbons Voltorbe,Caramelle Voltorb,Voltobal-Bonbons,Caramelos Voltorb,찌리리공의사탕,ビリリダマのアメ,Voltorb Candies
Exeggcute Candies,Bonbons Noeunoeuf,Caramelle Exeggcute,Owei-Bonbons,Caramelos Exeggcute,아라리의사탕,タマタマのアメ,Exeggcute Candies
Cubone Candies,Bonbons Osselait,Caramelle Cubone,Tragosso-Bonbons,Caramelos Cubone,탕구리의사탕,カラカラのアメ,Cubone Candies
Hitmonlee Candies,Bonbons Kicklee,Caramelle Hitmonlee,Kicklee-Bonbons,Caramelos Hitmonlee,시라소몬의사탕,サワムラーのアメ,Hitmonlee Candies
Hitmonchan Candies,Bonbons Tygnon,Caramelle Hitmonchan,Nockchan-Bonbons,Caramelos Hitmonchan,홍수몬의사탕,エビワラーのアメ,Hitmonchan Candies
Lickitung Candies,Bonbons Excelangue,Caramelle Lickitung,Schlurp-Bonbons,Caramelos Lickitung,내루미의사탕,ベロリンガのアメ,Lickitung Candies
Koffing Candies,Bonbons Smogo,Caramelle Koffing,Smogon-Bonbons,Caramelos Koffing,또가스의사탕,ドガースのアメ,Koffing Candies
Rhyhorn Candies,Bonbons Rhinocorne,Caramelle Rhyhorn,Rihorn-Bonbons,Caramelos Rhyhorn,뿔카노의사탕,サイホーンのアメ,Rhyhorn Candies
Chansey Candies,Bonbons Leveinard,Caramelle Chansey,Chaneira-Bonbons,Caramelos Chansey,럭키의사탕,ラッキーのアメ,Chansey Candies
Tangela Candies,Bonbons Saquedeneu,Caramelle Tangela,Tangela-Bonbons,Caramelos Tangela,덩쿠리의사탕,モンジャラのアメ,Tangela Candies
Kangaskhan Candies,Bonbons Kangourex,Caramelle Kangaskhan,Kangama-Bonbons,Caramelos Kangaskhan,캥카의사탕,ガルーラのアメ,Kangaskhan Candies
Horsea Candies,Bonbons Hypotrempe,Caramelle Horsea,Seeper-Bonbons,Caramelos Horsea,쏘드라의사탕,タッツーのアメ,Horsea Candies
Goldeen Candies,Bonbons Poissirène,Caramelle Goldeen,Goldini-Bonbons,Caramelos Goldeen,콘치의사탕,トサキントのアメ,Goldeen Candies
Staryu Candies,Bonbons Stari,Caramelle Staryu,Sterndu-Bonbons,Caramelos Staryu,별가사리의사탕,ヒトデマンのアメ,Staryu Candies
Mr. Mime Candies,Bonbons M. Mime,Caramelle Mr. Mime,Pantimos-Bonbons,Caramelos Mr. Mime,마임맨의사탕,バリヤードのアメ,Mr. Mime Candies
Scyther Candies,Bonbons Insécateur,Caramelle Scyther,Sichlor-Bonbons,Caramelos Scyther,스라크의사탕,ストライクのアメ,Scyther Candies
Jynx Candies,Bonbons Lippoutou,Caramelle Jynx,Rossana-Bonbons,Caramelos Jynx,루주라의사탕,ルージュラのアメ,Jynx Candies
Electabuzz Candies,Bonbons Élektek,Caramelle Electabuzz,Elektek-Bonbons,Caramelos Electabuzz,에레브의사탕,エレブーのアメ,Electabuzz Candies
Pinsir Candies,Bonbons Scarabrute,Caramelle Pinsir,Pinsir-Bonbons,Caramelos Pinsir,쁘사이저의사탕,カイロスのアメ,Pinsir Candies
Tauros Candies,Bonbons Tauros,Caramelle Tauros,Tauros-Bonbons,Caramelos Tauros,켄타로스의사탕,ケンタロスのアメ,Tauros Candies
Magikarp Candies,Bonbons Magicarpe,Caramelle Magikarp,Karpador-Bonbons,Caramelos Magikarp,잉어킹의사탕,コイキングのアメ,Magikarp Candies
Lapras Candies,Bonbons Lokhlass,Caramelle Lapras,Lapras-Bonbons,Caramelos Lapras,라프라스의사탕,ラプラスのアメ,Lapras Candies
Ditto Candies,Bonbons Métamorph,Caramelle Ditto,Ditto-Bonbons,Caramelos Ditto,메타몽의사탕,メタモンのアメ,Ditto Candies
Eevee Candies,Bonbons Évoli,Caramelle Eevee,Evoli-Bonbons,Caramelos Eevee,이브이의사탕,イーブイのアメ,Eevee Candies
Porygon Candies,Bonbons Porygon,Caramelle Porygon,Porygon-Bonbons,Caramelos Porygon,폴리곤의사탕,ポリゴンのアメ,Porygon Candies
Omanyte Candies,Bonbons Amonita,Caramelle Omanyte,Amonitas-Bonbons,Caramelos Omanyte,암나이트의사탕,オムナイトのアメ,Omanyte Candies
Kabuto Candies,Bonbons Kabuto,Caramelle Kabuto,Kabuto-Bonbons,Caramelos Kabuto,투구의사탕,カブトのアメ,Kabuto Candies
Aerodactyl Candies,Bonbons Ptéra,Caramelle Aerodactyl,Aerodactyl-Bonbons,Caramelos Aerodactyl,프테라의사탕,プテラのアメ,Aerodactyl Candies
Snorlax Candies,Bonbons Ronflex,Caramelle Snorlax,Relaxo-Bonbons,Caramelos Snorlax,잠만보의사탕,カビゴンのアメ,Snorlax Candies
Articuno Candies,Bonbons Artikodin,Caramelle Articuno,Arktos-Bonbons,Caramelos Articuno,프리져의사탕,フリーザーのアメ,Articuno Candies
Zapdos Candies,Bonbons Électhor,Caramelle Zapdos,Zapdos-Bonbons,Caramelos Zapdos,썬더의사탕,サンダーのアメ,Zapdos Candies
Moltres Candies,Bonbons Sulfura,Caramelle Moltres,Lavados-Bonbons,Caramelos Moltres,파이어의사탕,ファイヤーのアメ,Moltres Candies
Dratini Candies,Bonbons Minidraco,Caramelle Dratini,Dratini-Bonbons,Caramelos Dratini,미뇽의사탕,ミニリュウのアメ,Dratini Candies
Mewtwo Candies,Bonbons Mewtwo,Caramelle Mewtwo,Mewtu-Bonbons,Caramelos Mewtwo,뮤츠의사탕,ミュウツーのアメ,Mewtwo Candies
Mew Candies,Bonbons Mew,Caramelle Mew,Mew-Bonbons,Caramelos Mew,뮤의사탕,ミュウのアメ,Mew Candies
Meltan Candies,Bonbons Meltan,Caramelle Meltan,Meltan-Bonbons,Caramelos Meltan,멜탄의사탕,メルタンのアメ,Meltan Candies
Magmar Candies,Bonbons Magmar,Caramelle Magmar,Magmar-Bonbons,Caramelos Magmar,마그마의사탕,ブーバーのアメ,Magmar Candies
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
Endorsements,Recommandations,Referenze,Empfehlungsbriefe,Recomendaciones,추천장,すいせんじょう,Endorsements
Pokémon Box Links,Boîtes Pokémon,Box Pokémon,Pokémon-Boxen,Cajas de Pokémon,포켓몬 박스,ポケモンボックス,Pokémon Box Links
Wishing Stars,Étoiles Vœu,Desiostelle,Wunschsterne,Estrellas Deseo,소원의별,ねがいぼし,Wishing Stars
Dynamax Bands,Poignets Dynamax,Polsini Dynamax,Dynamax-Bänder,Maximuñequeras,다이맥스 밴드,ダイマックスＢ,Dynamax Bands
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
Fishing Rods,Cannes à Pêche,Ami,Angeln,Cañas,낚싯대,つりざお,Fishing Rods
Rotom Bikes,Moticyclettes,Bici Rotom,Rotom-Räder,Bicis Rotom,로토무자전거,ロトムじてんしゃ,Rotom Bikes
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
Sausages,Saucisses,Salsicce,Würstchen,Salchichas,탱글탱글부어스트,あらびきヴルスト,Sausages
Bob’s Food Tins,Conserves de Bob,Lattine Gustavo,Pauls Feinkost,Latas de Darren,밥의통조림,ボブのかんづめ,Bob’s Food Tins
Bach’s Food Tins,Conserves de Bach,Scatolette Bach,Bachs Feinkost,Latas de Bach,바크의통조림,バックのかんづめ,Bach’s Food Tins
Tins of Beans,Haricots,Lattine fagioli,Dosenbohnen,Latas de Habas,콩통조림,マメかん,Tins of Beans
Bread,Pains de Mie,Pan carré,Toastbrote,Panes de Molde,식빵,しょくパン,Bread
Pasta,Pâtes,Pasta,Spaghetti,Pastas,파스타,パスタ,Pasta
Mixed Mushrooms,Champignons,Funghi,Pilzmixe,Setas,버섯팩,キノコパック,Mixed Mushrooms
Smoke-Poke Tails,Queues Fumées,Code affumicate,Röstruten,Colas Ahumadas,꼬리훈제,しっぽのくんせい,Smoke-Poke Tails
Large Leeks,Gros Poireaux,Grossi porri,Dicke Lauche,Puerros Gruesos,굵은대파,ふといながねぎ,Large Leeks
Fancy Apples,Pommes Juteuses,Mele prelibate,Luxusäpfel,Manzanas Selectas,특선사과,とくせんリンゴ,Fancy Apples
Brittle Bones,Os à Moelle,Ossi sottili,Feine Knochen,Huesos Finos,가느다란뼈,かぼそいホネ,Brittle Bones
Packs of Potatoes,Pommes de Terre,Patate,Kartoffeln,Patatas,포테이토팩,ポテトパック,Packs of Potatoes
Pungent Roots,Tubercules,Erbe acquatiche,Uferkräuter,Hierbas Intensas,물가허브팩,みずべのハーブ,Pungent Roots
Salad Mixes,Légumes,Verdure,Gemüse,Verduras,채소팩,やさいパック,Salad Mixes
Fried Foods,Fritures,Fritto misto,Frittiertes,Frituras,모둠튀김,フライもりあわせ,Fried Foods
Boiled Eggs,Œufs Durs,Uova sode,Gekochte Eier,Huevos Duros,삶은알,ゆでタマゴ,Boiled Eggs
Camping Gears,Kits de Camping,Kit da campeggio,Camping-Sets,Kits de Acampada,캠프세트,キャンプセット,Camping Gears
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
Rusted Swords,Épées Rouillées,Spade rovinate,Rostige Schwerter,Espadas Oxidadas,녹슨검,くちたけん,Rusted Swords
Rusted Shields,Boucliers Rouillés,Scudi rovinati,Rostige Schilde,Escudos Oxidados,녹슨방패,くちたたて,Rusted Shields
Fossilized Birds,Fossiles Oiseau,Ornitofossili,Vogelfossilien,Ornitofósiles,화석새,カセキのトリ,Fossilized Birds
Fossilized Fish,Fossiles Poisson,Ittiofossili,Fischfossilien,Ictiofósiles,화석물고기,カセキのサカナ,Fossilized Fish
Fossilized Drakes,Fossiles Dragon,Dracofossili,Drachenfossilien,Dracofósiles,화석용,カセキのリュウ,Fossilized Drakes
Fossilized Dinos,Fossiles Aileron,Plesiofossili,Paddelfossilien,Plesiofósiles,화석긴목,カセキのクビナガ,Fossilized Dinos
Strawberry Sweets,Fraises en Sucre,Bonbonfragola,Zucker-Erdbeeren,Confites Fresa,딸기사탕공예,いちごアメざいく,Strawberry Sweets
Love Sweets,Cœurs en Sucre,Bonboncuore,Zucker-Herzen,Confites Corazón,하트사탕공예,ハートアメざいく,Love Sweets
Berry Sweets,Baies en Sucre,Bonbonbosco,Zucker-Beeren,Confites Fruto,베리사탕공예,ベリーアメざいく,Berry Sweets
Clover Sweets,Trèfles en Sucre,Bonbonfoglio,Zucker-Kleeblätter,Confites Trébol,네잎사탕공예,よつばアメざいく,Clover Sweets
Flower Sweets,Fleurs en Sucre,Bonbonfiore,Zucker-Blumen,Confites Flor,꽃사탕공예,おはなアメざいく,Flower Sweets
Star Sweets,Étoiles en Sucre,Bonbonstella,Zucker-Sterne,Confites Estrella,스타사탕공예,スターアメざいく,Star Sweets
Ribbon Sweets,Rubans en Sucre,Bonbonfiocco,Zucker-Schleifen,Confites Lazo,리본사탕공예,リボンアメざいく,Ribbon Sweets
Sweet Apples,Pommes Sucrées,Dolcepomi,Süße Äpfel,Manzanas Dulces,달콤한사과,あまーいりんご,Sweet Apples
Tart Apples,Pommes Acidulées,Aspropomi,Saure Äpfel,Manzanas Ácidas,새콤한사과,すっぱいりんご,Tart Apples
Throat Sprays,Sprays Gorge,Spray gola,Halssprays,Espráis Bucales,목스프레이,のどスプレー,Throat Sprays
Eject Packs,Sacs Fuite,Zainifuga,Fluchttaschen,Mochilas Escape,탈출팩,だっしゅつパック,Eject Packs
Heavy-Duty Boots,Grosses Bottes,Scarponi robusti,Plateauschuhe,Botas Gruesas,통굽부츠,あつぞこブーツ,Heavy-Duty Boots
Blunder Policies,Assurances Échec,Fiascopolizze,Fehlschlagschutze,Seguros Fallo,허탕보험,からぶりほけん,Blunder Policies
Room Service,Chariots Distordus,Distorservizi,Bizarroservice,Servicios Raros,룸서비스,ルームサービス,Room Service
Utility Umbrellas,Parapluies Solides,Superombrelli,Allzweckschirme,Parasoles Multiuso,만능우산,ばんのうがさ,Utility Umbrellas
Exp. Candies XS,Bonbons Exp. XS,Caram. Esp. XS,EP-Bonbons XS,Caramelos Exp. XS,경험사탕XS,けいけんアメＸＳ,Exp. Candies XS
Exp. Candies S,Bonbons Exp. S,Caram. Esp. S,EP-Bonbons S,Caramelos Exp. S,경험사탕S,けいけんアメＳ,Exp. Candies S
Exp. Candies M,Bonbons Exp. M,Caram. Esp. M,EP-Bonbons M,Caramelos Exp. M,경험사탕M,けいけんアメＭ,Exp. Candies M
Exp. Candies L,Bonbons Exp. L,Caram. Esp. L,EP-Bonbons L,Caramelos Exp. L,경험사탕L,けいけんアメＬ,Exp. Candies L
Exp. Candies XL,Bonbons Exp. XL,Caram. Esp. XL,EP-Bonbons XL,Caramelos Exp. XL,경험사탕XL,けいけんアメＸＬ,Exp. Candies XL
Dynamax Candies,Bonbons Dynamax,Caram. Dynamax,Dynamax-Bonbons,Caramelos Dinamax,다이맥스사탕,ダイマックスアメ,Dynamax Candies
TR00s,DT00,DT00,TP00,DT00,기술레코드00,わざレコード００,TR00s
TR01s,DT01,DT01,TP01,DT01,기술레코드01,わざレコード０１,TR01s
TR02s,DT02,DT02,TP02,DT02,기술레코드02,わざレコード０２,TR02s
TR03s,DT03,DT03,TP03,DT03,기술레코드03,わざレコード０３,TR03s
TR04s,DT04,DT04,TP04,DT04,기술레코드04,わざレコード０４,TR04s
TR05s,DT05,DT05,TP05,DT05,기술레코드05,わざレコード０５,TR05s
TR06s,DT06,DT06,TP06,DT06,기술레코드06,わざレコード０６,TR06s
TR07s,DT07,DT07,TP07,DT07,기술레코드07,わざレコード０７,TR07s
TR08s,DT08,DT08,TP08,DT08,기술레코드08,わざレコード０８,TR08s
TR09s,DT09,DT09,TP09,DT09,기술레코드09,わざレコード０９,TR09s
TR10s,DT10,DT10,TP10,DT10,기술레코드10,わざレコード１０,TR10s
TR11s,DT11,DT11,TP11,DT11,기술레코드11,わざレコード１１,TR11s
TR12s,DT12,DT12,TP12,DT12,기술레코드12,わざレコード１２,TR12s
TR13s,DT13,DT13,TP13,DT13,기술레코드13,わざレコード１３,TR13s
TR14s,DT14,DT14,TP14,DT14,기술레코드14,わざレコード１４,TR14s
TR15s,DT15,DT15,TP15,DT15,기술레코드15,わざレコード１５,TR15s
TR16s,DT16,DT16,TP16,DT16,기술레코드16,わざレコード１６,TR16s
TR17s,DT17,DT17,TP17,DT17,기술레코드17,わざレコード１７,TR17s
TR18s,DT18,DT18,TP18,DT18,기술레코드18,わざレコード１８,TR18s
TR19s,DT19,DT19,TP19,DT19,기술레코드19,わざレコード１９,TR19s
TR20s,DT20,DT20,TP20,DT20,기술레코드20,わざレコード２０,TR20s
TR21s,DT21,DT21,TP21,DT21,기술레코드21,わざレコード２１,TR21s
TR22s,DT22,DT22,TP22,DT22,기술레코드22,わざレコード２２,TR22s
TR23s,DT23,DT23,TP23,DT23,기술레코드23,わざレコード２３,TR23s
TR24s,DT24,DT24,TP24,DT24,기술레코드24,わざレコード２４,TR24s
TR25s,DT25,DT25,TP25,DT25,기술레코드25,わざレコード２５,TR25s
TR26s,DT26,DT26,TP26,DT26,기술레코드26,わざレコード２６,TR26s
TR27s,DT27,DT27,TP27,DT27,기술레코드27,わざレコード２７,TR27s
TR28s,DT28,DT28,TP28,DT28,기술레코드28,わざレコード２８,TR28s
TR29s,DT29,DT29,TP29,DT29,기술레코드29,わざレコード２９,TR29s
TR30s,DT30,DT30,TP30,DT30,기술레코드30,わざレコード３０,TR30s
TR31s,DT31,DT31,TP31,DT31,기술레코드31,わざレコード３１,TR31s
