en,fr,it,de,es,ko,kana,pt
Quick Candy L,Bonbon Sprint M,Caramella rapidità M,Flottbonbon+,Caramelo Ímpetu +,속도의사탕L,はやさのアメＬ,Quick Candy L
Health Candy XL,Bonbon Santé L,Caramella vitalità L,Energiebonbon++,Caramelo Vigor ++,기력의사탕XL,げんきのアメＸＬ,Health Candy XL
Mighty Candy XL,Bonbon Force L,Caramella potenza L,Stärkebonbon++,Caramelo Músculo ++,힘의사탕XL,ちからのアメＸＬ,Mighty Candy XL
Tough Candy XL,Bonbon Armure L,Caramella protezione L,Robustbonbon++,Caramelo Aguante ++,수비의사탕XL,まもりのアメＸＬ,Tough Candy XL
Smart Candy XL,Bonbon Esprit L,Caramella acume L,Gripsbonbon++,Caramelo Intelecto ++,지식의사탕XL,ちしきのアメＸＬ,Smart Candy XL
Courage Candy XL,Bonbon Mental L,Caramella intuito L,Mentalbonbon++,Caramelo Mente ++,마음의사탕XL,こころのアメＸＬ,Courage Candy XL
Quick Candy XL,Bonbon Sprint L,Caramella rapidità L,Flottbonbon++,Caramelo Ímpetu ++,속도의사탕XL,はやさのアメＸＬ,Quick Candy XL
Bulbasaur Candy,Bonbon Bulbizarre,Caramella Bulbasaur,Bisasam-Bonbon,Caramelo Bulbasaur,이상해씨의사탕,フシギダネのアメ,Bulbasaur Candy
Charmander Candy,Bonbon Salamèche,Caramella Charmander,Glumanda-Bonbon,Caramelo Charmander,파이리의사탕,ヒトカゲのアメ,Charmander Candy
Squirtle Candy,Bonbon Carapuce,Caramella Squirtle,Schiggy-Bonbon,Caramelo Squirtle,꼬부기의사탕,ゼニガメのアメ,Squirtle Candy
Caterpie Candy,Bonbon Chenipan,Caramella Caterpie,Raupy-Bonbon,Caramelo Caterpie,캐터피의사탕,キャタピーのアメ,Caterpie Candy
Weedle Candy,Bonbon Aspicot,Caramella Weedle,Hornliu-Bonbon,Caramelo Weedle,뿔충이의사탕,ビードルのアメ,Weedle Candy
Pidgey Candy,Bonbon Roucool,Caramella Pidgey,Taubsi-Bonbon,Caramelo Pidgey,구구의사탕,ポッポのアメ,Pidgey Candy
Rattata Candy,Bonbon Rattata,Caramella Rattata,Rattfratz-Bonbon,Caramelo Rattata,꼬렛의사탕,コラッタのアメ,Rattata Candy
Spearow Candy,Bonbon Piafabec,Caramella Spearow,Habitak-Bonbon,Caramelo Spearow,깨비참의사탕,オニスズメのアメ,Spearow Candy
Ekans Candy,Bonbon Abo,Caramella Ekans,Rettan-Bonbon,Caramelo Ekans,아보의사탕,アーボのアメ,Ekans Candy
Pikachu Candy,Bonbon Pikachu,Caramella Pikachu,Pikachu-Bonbon,Caramelo Pikachu,피카츄의사탕,ピカチュウのアメ,Pikachu Candy
Sandshrew Candy,Bonbon Sabelette,Caramella Sandshrew,Sandan-Bonbon,Caramelo Sandshrew,모래두지의사탕,サンドのアメ,Sandshrew Candy
Nidoran♀ Candy,Bonbon Nidoran♀,Caramella Nidoran♀,Nidoran♀-Bonbon,Caramelo Nidoran♀,니드런♀의사탕,ニドラン♀のアメ,Nidoran♀ Candy
Nidoran♂ Candy,Bonbon Nidoran♂,Caramella Nidoran♂,Nidoran♂-Bonbon,Caramelo Nidoran♂,니드런♂의사탕,ニドラン♂のアメ,Nidoran♂ Candy
Clefairy Candy,Bonbon Mélofée,Caramella Clefairy,Piepi-Bonbon,Caramelo Clefairy,삐삐의사탕,ピッピのアメ,Clefairy Candy
Vulpix Candy,Bonbon Goupix,Caramella Vulpix,Vulpix-Bonbon,Caramelo Vulpix,식스테일의사탕,ロコンのアメ,Vulpix Candy
Jigglypuff Candy,Bonbon Rondoudou,Caramella Jigglypuff,Pummeluff-Bonbon,Caramelo Jigglypuff,푸린의사탕,プリンのアメ,Jigglypuff Candy
Zubat Candy,Bonbon Nosferapti,Caramella Zubat,Zubat-Bonbon,Caramelo Zubat,주뱃의사탕,ズバットのアメ,Zubat Candy
Oddish Candy,Bonbon Mystherbe,Caramella Oddish,Myrapla-Bonbon,Caramelo Oddish,뚜벅쵸의사탕,ナゾノクサのアメ,Oddish Candy
Paras Candy,Bonbon Paras,Caramella Paras,Paras-Bonbon,Caramelo Paras,파라스의사탕,パラスのアメ,Paras Candy
Venonat Candy,Bonbon Mimitoss,Caramella Venonat,Bluzuk-Bonbon,Caramelo Venonat,콘팡의사탕,コンパンのアメ,Venonat Candy
Diglett Candy,Bonbon Taupiqueur,Caramella Diglett,Digda-Bonbon,Caramelo Diglett,디그다의사탕,ディグダのアメ,Diglett Candy
Meowth Candy,Bonbon Miaouss,Caramella Meowth,Mauzi-Bonbon,Caramelo Meowth,나옹의사탕,ニャースのアメ,Meowth Candy
Psyduck Candy,Bonbon Psykokwak,Caramella Psyduck,Enton-Bonbon,Caramelo Psyduck,고라파덕의사탕,コダックのアメ,Psyduck Candy
Mankey Candy,Bonbon Férosinge,Caramella Mankey,Menki-Bonbon,Caramelo Mankey,망키의사탕,マンキーのアメ,Mankey Candy
Growlithe Candy,Bonbon Caninos,Caramella Growlithe,Fukano-Bonbon,Caramelo Growlithe,가디의사탕,ガーディのアメ,Growlithe Candy
Poliwag Candy,Bonbon Ptitard,Caramella Poliwag,Quapsel-Bonbon,Caramelo Poliwag,발챙이의사탕,ニョロモのアメ,Poliwag Candy
Abra Candy,Bonbon Abra,Caramella Abra,Abra-Bonbon,Caramelo Abra,캐이시의사탕,ケーシィのアメ,Abra Candy
Machop Candy,Bonbon Machoc,Caramella Machop,Machollo-Bonbon,Caramelo Machop,알통몬의사탕,ワンリキーのアメ,Machop Candy
Bellsprout Candy,Bonbon Chétiflor,Caramella Bellsprout,Knofensa-Bonbon,Caramelo Bellsprout,모다피의사탕,マダツボミのアメ,Bellsprout Candy
Tentacool Candy,Bonbon Tentacool,Caramella Tentacool,Tentacha-Bonbon,Caramelo Tentacool,왕눈해의사탕,メノクラゲのアメ,Tentacool Candy
Geodude Candy,Bonbon Racaillou,Caramella Geodude,Kleinstein-Bonbon,Caramelo Geodude,꼬마돌의사탕,イシツブテのアメ,Geodude Candy
Ponyta Candy,Bonbon Ponyta,Caramella Ponyta,Ponita-Bonbon,Caramelo Ponyta,포니타의사탕,ポニータのアメ,Ponyta Candy
Slowpoke Candy,Bonbon Ramoloss,Caramella Slowpoke,Flegmon-Bonbon,Caramelo Slowpoke,야돈의사탕,ヤドンのアメ,Slowpoke Candy
Magnemite Candy,Bonbon Magnéti,Caramella Magnemite,Magnetilo-Bonbon,Caramelo Magnemite,코일의사탕,コイルのアメ,Magnemite Candy
Farfetch’d Candy,Bonbon Canarticho,Caramella Farfetch’d,Porenta-Bonbon,Caramelo Farfetch’d,파오리의사탕,カモネギのアメ,Farfetch’d Candy
Doduo Candy,Bonbon Doduo,Caramella Doduo,Dodu-Bonbon,Caramelo Doduo,두두의사탕,ドードーのアメ,Doduo Candy
Seel Candy,Bonbon Otaria,Caramella Seel,Jurob-Bonbon,Caramelo Seel,쥬쥬의사탕,パウワウのアメ,Seel Candy
Grimer Candy,Bonbon Tadmorv,Caramella Grimer,Sleima-Bonbon,Caramelo Grimer,질퍽이의사탕,ベトベターのアメ,Grimer Candy
Shellder Candy,Bonbon Kokiyas,Caramella Shellder,Muschas-Bonbon,Caramelo Shellder,셀러의사탕,シェルダーのアメ,Shellder Candy
Gastly Candy,Bonbon Fantominus,Caramella Gastly,Nebulak-Bonbon,Caramelo Gastly,고오스의사탕,ゴースのアメ,Gastly Candy
Onix Candy,Bonbon Onix,Caramella Onix,Onix-Bonbon,Caramelo Onix,롱스톤의사탕,イワークのアメ,Onix Candy
Drowzee Candy,Bonbon Soporifik,Caramella Drowzee,Traumato-Bonbon,Caramelo Drowzee,슬리프의사탕,スリープのアメ,Drowzee Candy
Krabby Candy,Bonbon Krabby,Caramella Krabby,Krabby-Bonbon,Caramelo Krabby,크랩의사탕,クラブのアメ,Krabby Candy
Voltorb Candy,Bonbon Voltorbe,Caramella Voltorb,Voltobal-Bonbon,Caramelo Voltorb,찌리리공의사탕,ビリリダマのアメ,Voltorb Candy
Exeggcute Candy,Bonbon Noeunoeuf,Caramella Exeggcute,Owei-Bonbon,Caramelo Exeggcute,아라리의사탕,タマタマのアメ,Exeggcute Candy
Cubone Candy,Bonbon Osselait,Caramella Cubone,Tragosso-Bonbon,Caramelo Cubone,탕구리의사탕,カラカラのアメ,Cubone Candy
Hitmonlee Candy,Bonbon Kicklee,Caramella Hitmonlee,Kicklee-Bonbon,Caramelo Hitmonlee,시라소몬의사탕,サワムラーのアメ,Hitmonlee Candy
Hitmonchan Candy,Bonbon Tygnon,Caramella Hitmonchan,Nockchan-Bonbon,Caramelo Hitmonchan,홍수몬의사탕,エビワラーのアメ,Hitmonchan Candy
Lickitung Candy,Bonbon Excelangue,Caramella Lickitung,Schlurp-Bonbon,Caramelo Lickitung,내루미의사탕,ベロリンガのアメ,Lickitung Candy
Koffing Candy,Bonbon Smogo,Caramella Koffing,Smogon-Bonbon,Caramelo Koffing,또가스의사탕,ドガースのアメ,Koffing Candy
Rhyhorn Candy,Bonbon Rhinocorne,Caramella Rhyhorn,Rihorn-Bonbon,Caramelo Rhyhorn,뿔카노의사탕,サイホーンのアメ,Rhyhorn Candy
Chansey Candy,Bonbon Leveinard,Caramella Chansey,Chaneira-Bonbon,Caramelo Chansey,럭키의사탕,ラッキーのアメ,Chansey Candy
Tangela Candy,Bonbon Saquedeneu,Caramella Tangela,Tangela-Bonbon,Caramelo Tangela,덩쿠리의사탕,モンジャラのアメ,Tangela Candy
Kangaskhan Candy,Bonbon Kangourex,Caramella Kangaskhan,Kangama-Bonbon,Caramelo Kangaskhan,캥카의사탕,ガルーラのアメ,Kangaskhan Candy
Horsea Candy,Bonbon Hypotrempe,Caramella Horsea,Seeper-Bonbon,Caramelo Horsea,쏘드라의사탕,タッツーのアメ,Horsea Candy
Goldeen Candy,Bonbon Poissirène,Caramella Goldeen,Goldini-Bonbon,Caramelo Goldeen,콘치의사탕,トサキントのアメ,Goldeen Candy
Staryu Candy,Bonbon Stari,Caramella Staryu,Sterndu-Bonbon,Caramelo Staryu,별가사리의사탕,ヒトデマンのアメ,Staryu Candy
Mr. Mime Candy,Bonbon M. Mime,Caramella Mr. Mime,Pantimos-Bonbon,Caramelo Mr. Mime,마임맨의사탕,バリヤードのアメ,Mr. Mime Candy
Scyther Candy,Bonbon Insécateur,Caramella Scyther,Sichlor-Bonbon,Caramelo Scyther,스라크의사탕,ストライクのアメ,Scyther Candy
Jynx Candy,Bonbon Lippoutou,Caramella Jynx,Rossana-Bonbon,Caramelo Jynx,루주라의사탕,ルージュラのアメ,Jynx Candy
Electabuzz Candy,Bonbon Élektek,Caramella Electabuzz,Elektek-Bonbon,Caramelo Electabuzz,에레브의사탕,エレブーのアメ,Electabuzz Candy
Pinsir Candy,Bonbon Scarabrute,Caramella Pinsir,Pinsir-Bonbon,Caramelo Pinsir,쁘사이저의사탕,カイロスのアメ,Pinsir Candy
Tauros Candy,Bonbon Tauros,Caramella Tauros,Tauros-Bonbon,Caramelo Tauros,켄타로스의사탕,ケンタロスのアメ,Tauros Candy
Magikarp Candy,Bonbon Magicarpe,Caramella Magikarp,Karpador-Bonbon,Caramelo Magikarp,잉어킹의사탕,コイキングのアメ,Magikarp Candy
Lapras Candy,Bonbon Lokhlass,Caramella Lapras,Lapras-Bonbon,Caramelo Lapras,라프라스의사탕,ラプラスのアメ,Lapras Candy
Ditto Candy,Bonbon Métamorph,Caramella Ditto,Ditto-Bonbon,Caramelo Ditto,메타몽의사탕,メタモンのアメ,Ditto Candy
Eevee Candy,Bonbon Évoli,Caramella Eevee,Evoli-Bonbon,Caramelo Eevee,이브이의사탕,イーブイのアメ,Eevee Candy
Porygon Candy,Bonbon Porygon,Caramella Porygon,Porygon-Bonbon,Caramelo Porygon,폴리곤의사탕,ポリゴンのアメ,Porygon Candy
Omanyte Candy,Bonbon Amonita,Caramella Omanyte,Amonitas-Bonbon,Caramelo Omanyte,암나이트의사탕,オムナイトのアメ,Omanyte Candy
Kabuto Candy,Bonbon Kabuto,Caramella Kabuto,Kabuto-Bonbon,Caramelo Kabuto,투구의사탕,カブトのアメ,Kabuto Candy
Aerodactyl Candy,Bonbon Ptéra,Caramella Aerodactyl,Aerodactyl-Bonbon,Caramelo Aerodactyl,프테라의사탕,プテラのアメ,Aerodactyl Candy
Snorlax Candy,Bonbon Ronflex,Caramella Snorlax,Relaxo-Bonbon,Caramelo Snorlax,잠만보의사탕,カビゴンのアメ,Snorlax Candy
Articuno Candy,Bonbon Artikodin,Caramella Articuno,Arktos-Bonbon,Caramelo Articuno,프리져의사탕,フリーザーのアメ,Articuno Candy
Zapdos Candy,Bonbon Électhor,Caramella Zapdos,Zapdos-Bonbon,Caramelo Zapdos,썬더의사탕,サンダーのアメ,Zapdos Candy
Moltres Candy,Bonbon Sulfura,Caramella Moltres,Lavados-Bonbon,Caramelo Moltres,파이어의사탕,ファイヤーのアメ,Moltres Candy
Dratini Candy,Bonbon Minidraco,Caramella Dratini,Dratini-Bonbon,Caramelo Dratini,미뇽의사탕,ミニリュウのアメ,Dratini Candy
Mewtwo Candy,Bonbon Mewtwo,Caramella Mewtwo,Mewtu-Bonbon,Caramelo Mewtwo,뮤츠의사탕,ミュウツーのアメ,Mewtwo Candy
Mew Candy,Bonbon Mew,Caramella Mew,Mew-Bonbon,Caramelo Mew,뮤의사탕,ミュウのアメ,Mew Candy
Meltan Candy,Bonbon Meltan,Caramella Meltan,Meltan-Bonbon,Caramelo Meltan,멜탄의사탕,メルタンのアメ,Meltan Candy
Magmar Candy,Bonbon Magmar,Caramella Magmar,Magmar-Bonbon,Caramelo Magmar,마그마의사탕,ブーバーのアメ,Magmar Candy
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
Endorsement,Recommandation,Referenze,Empfehlungsbrief,Recomendación,추천장,すいせんじょう,Endorsement
Pokémon Box Link,Boîte Pokémon,Box Pokémon,Pokémon-Box,Caja de Pokémon,포켓몬 박스,ポケモンボックス,Pokémon Box Link
Wishing Star,Étoile Vœu,Desiostella,Wunschstern,Estrella Deseo,소원의별,ねがいぼし,Wishing Star
Dynamax Band,Poignet Dynamax,Polsino Dynamax,Dynamax-Band,Maximuñequera,다이맥스 밴드,ダイマックスＢ,Dynamax Band
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
Fishing Rod,Canne à Pêche,Amo,Angel,Caña,낚싯대,つりざお,Fishing Rod
Rotom Bike,Moticyclette,Bici Rotom,Rotom-Rad,Bici Rotom,로토무자전거,ロトムじてんしゃ,Rotom Bike
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
Sausages,Saucisses,Salsicce,Würstchen,Salchichas,탱글탱글부어스트,あらびきヴルスト,Sausages
Bob’s Food Tin,Conserve de Bob,Lattina Gustavo,Pauls Feinkost,Lata de Darren,밥의통조림,ボブのかんづめ,Bob’s Food Tin
Bach’s Food Tin,Conserve de Bach,Scatoletta Bach,Bachs Feinkost,Lata de Bach,바크의통조림,バックのかんづめ,Bach’s Food Tin
Tin of Beans,Haricots,Lattina fagioli,Dosenbohnen,Lata de Habas,콩통조림,マメかん,Tin of Beans
Bread,Pain de Mie,Pan carré,Toastbrot,Pan de Molde,식빵,しょくパン,Bread
Pasta,Pâtes,Pasta,Spaghetti,Pasta,파스타,パスタ,Pasta
Mixed Mushrooms,Champignons,Funghi,Pilzmix,Setas,버섯팩,キノコパック,Mixed Mushrooms
Smoke-Poke Tail,Queue Fumée,Coda affumicata,Röstrute,Cola Ahumada,꼬리훈제,しっぽのくんせい,Smoke-Poke Tail
Large Leek,Gros Poireau,Grosso porro,Dicker Lauch,Puerro Grueso,굵은대파,ふといながねぎ,Large Leek
Fancy Apple,Pomme Juteuse,Mela prelibata,Luxusapfel,Manzana Selecta,특선사과,とくせんリンゴ,Fancy Apple
Brittle Bones,Os à Moelle,Ossi sottili,Feine Knochen,Huesos Finos,가느다란뼈,かぼそいホネ,Brittle Bones
Pack of Potatoes,Pommes de Terre,Patate,Kartoffeln,Patatas,포테이토팩,ポテトパック,Pack of Potatoes
Pungent Root,Tubercule,Erbe acquatiche,Uferkraut,Hierba Intensa,물가허브팩,みずべのハーブ,Pungent Root
Salad Mix,Légumes,Verdure,Gemüse,Verduras,채소팩,やさいパック,Salad Mix
Fried Food,Fritures,Fritto misto,Frittiertes,Frituras,모둠튀김,フライもりあわせ,Fried Food
Boiled Egg,Œuf Dur,Uovo sodo,Gekochtes Ei,Huevo Duro,삶은알,ゆでタマゴ,Boiled Egg
Camping Gear,Kit de Camping,Kit da campeggio,Camping-Set,Kit de Acampada,캠프세트,キャンプセット,Camping Gear
???,???,???,???,(?),???,？？？,???
???,???,???,???,(?),???,？？？,???
Rusted Sword,Épée Rouillée,Spada rovinata,Rostiges Schwert,Espada Oxidada,녹슨검,くちたけん,Rusted Sword
Rusted Shield,Bouclier Rouillé,Scudo rovinato,Rostiger Schild,Escudo Oxidado,녹슨방패,くちたたて,Rusted Shield
Fossilized Bird,Fossile Oiseau,Ornitofossile,Vogelfossil,Ornitofósil,화석새,カセキのトリ,Fossilized Bird
Fossilized Fish,Fossile Poisson,Ittiofossile,Fischfossil,Ictiofósil,화석물고기,カセキのサカナ,Fossilized Fish
Fossilized Drake,Fossile Dragon,Dracofossile,Drachenfossil,Dracofósil,화석용,カセキのリュウ,Fossilized Drake
Fossilized Dino,Fossile Aileron,Plesiofossile,Paddelfossil,Plesiofósil,화석긴목,カセキのクビナガ,Fossilized Dino
Strawberry Sweet,Fraise en Sucre,Bonbonfragola,Zucker-Erdbeere,Confite Fresa,딸기사탕공예,いちごアメざいく,Strawberry Sweet
Love Sweet,Cœur en Sucre,Bonboncuore,Zucker-Herz,Confite Corazón,하트사탕공예,ハートアメざいく,Love Sweet
Berry Sweet,Baie en Sucre,Bonbonbosco,Zucker-Beere,Confite Fruto,베리사탕공예,ベリーアメざいく,Berry Sweet
Clover Sweet,Trèfle en Sucre,Bonbonfoglio,Zucker-Kleeblatt,Confite Trébol,네잎사탕공예,よつばアメざいく,Clover Sweet
Flower Sweet,Fleur en Sucre,Bonbonfiore,Zucker-Blume,Confite Flor,꽃사탕공예,おはなアメざいく,Flower Sweet
Star Sweet,Étoile en Sucre,Bonbonstella,Zucker-Stern,Confite Estrella,스타사탕공예,スターアメざいく,Star Sweet
Ribbon Sweet,Ruban en Sucre,Bonbonfiocco,Zucker-Schleife,Confite Lazo,리본사탕공예,リボンアメざいく,Ribbon Sweet
Sweet Apple,Pomme Sucrée,Dolcepomo,Süßer Apfel,Manzana Dulce,달콤한사과,あまーいりんご,Sweet Apple
Tart Apple,Pomme Acidulée,Aspropomo,Saurer Apfel,Manzana Ácida,새콤한사과,すっぱいりんご,Tart Apple
Throat Spray,Spray Gorge,Spray gola,Halsspray,Espray Bucal,목스프레이,のどスプレー,Throat Spray
Eject Pack,Sac Fuite,Zainofuga,Fluchttasche,Mochila Escape,탈출팩,だっしゅつパック,Eject Pack
Heavy-Duty Boots,Grosses Bottes,Scarponi robusti,Plateauschuhe,Botas Gruesas,통굽부츠,あつぞこブーツ,Heavy-Duty Boots
Blunder Policy,Assurance Échec,Fiascopolizza,Fehlschlagschutz,Seguro Fallo,허탕보험,からぶりほけん,Blunder Policy
Room Service,Chariot Distordu,Distorservizio,Bizarroservice,Servicio Raro,룸서비스,ルームサービス,Room Service
Utility Umbrella,Parapluie Solide,Superombrello,Allzweckschirm,Parasol Multiuso,만능우산,ばんのうがさ,Utility Umbrella
Exp. Candy XS,Bonbon Exp. XS,Caram. Esp. XS,EP-Bonbon XS,Caramelo Exp. XS,경험사탕XS,けいけんアメＸＳ,Exp. Candy XS
Exp. Candy S,Bonbon Exp. S,Caram. Esp. S,EP-Bonbon S,Caramelo Exp. S,경험사탕S,けいけんアメＳ,Exp. Candy S
Exp. Candy M,Bonbon Exp. M,Caram. Esp. M,EP-Bonbon M,Caramelo Exp. M,경험사탕M,けいけんアメＭ,Exp. Candy M
Exp. Candy L,Bonbon Exp. L,Caram. Esp. L,EP-Bonbon L,Caramelo Exp. L,경험사탕L,けいけんアメＬ,Exp. Candy L
Exp. Candy XL,Bonbon Exp. XL,Caram. Esp. XL,EP-Bonbon XL,Caramelo Exp. XL,경험사탕XL,けいけんアメＸＬ,Exp. Candy XL
Dynamax Candy,Bonbon Dynamax,Caram. Dynamax,Dynamax-Bonbon,Caramelo Dinamax,다이맥스사탕,ダイマックスアメ,Dynamax Candy
TR00,DT00,DT00,TP00,DT00,기술레코드00,わざレコード００,TR00
TR01,DT01,DT01,TP01,DT01,기술레코드01,わざレコード０１,TR01
TR02,DT02,DT02,TP02,DT02,기술레코드02,わざレコード０２,TR02
TR03,DT03,DT03,TP03,DT03,기술레코드03,わざレコード０３,TR03
TR04,DT04,DT04,TP04,DT04,기술레코드04,わざレコード０４,TR04
TR05,DT05,DT05,TP05,DT05,기술레코드05,わざレコード０５,TR05
TR06,DT06,DT06,TP06,DT06,기술레코드06,わざレコード０６,TR06
TR07,DT07,DT07,TP07,DT07,기술레코드07,わざレコード０７,TR07
TR08,DT08,DT08,TP08,DT08,기술레코드08,わざレコード０８,TR08
TR09,DT09,DT09,TP09,DT09,기술레코드09,わざレコード０９,TR09
TR10,DT10,DT10,TP10,DT10,기술레코드10,わざレコード１０,TR10
TR11,DT11,DT11,TP11,DT11,기술레코드11,わざレコード１１,TR11
TR12,DT12,DT12,TP12,DT12,기술레코드12,わざレコード１２,TR12
TR13,DT13,DT13,TP13,DT13,기술레코드13,わざレコード１３,TR13
TR14,DT14,DT14,TP14,DT14,기술레코드14,わざレコード１４,TR14
TR15,DT15,DT15,TP15,DT15,기술레코드15,わざレコード１５,TR15
TR16,DT16,DT16,TP16,DT16,기술레코드16,わざレコード１６,TR16
TR17,DT17,DT17,TP17,DT17,기술레코드17,わざレコード１７,TR17
TR18,DT18,DT18,TP18,DT18,기술레코드18,わざレコード１８,TR18
TR19,DT19,DT19,TP19,DT19,기술레코드19,わざレコード１９,TR19
TR20,DT20,DT20,TP20,DT20,기술레코드20,わざレコード２０,TR20
TR21,DT21,DT21,TP21,DT21,기술레코드21,わざレコード２１,TR21
TR22,DT22,DT22,TP22,DT22,기술레코드22,わざレコード２２,TR22
TR23,DT23,DT23,TP23,DT23,기술레코드23,わざレコード２３,TR23
TR24,DT24,DT24,TP24,DT24,기술레코드24,わざレコード２４,TR24
TR25,DT25,DT25,TP25,DT25,기술레코드25,わざレコード２５,TR25
TR26,DT26,DT26,TP26,DT26,기술레코드26,わざレコード２６,TR26
TR27,DT27,DT27,TP27,DT27,기술레코드27,わざレコード２７,TR27
TR28,DT28,DT28,TP28,DT28,기술레코드28,わざレコード２８,TR28
TR29,DT29,DT29,TP29,DT29,기술레코드29,わざレコード２９,TR29
TR30,DT30,DT30,TP30,DT30,기술레코드30,わざレコード３０,TR30
TR31,DT31,DT31,TP31,DT31,기술레코드31,わざレコード３１,TR31
TR32,DT32,DT32,TP32,DT32,기술레코드32,わざレコード３２,TR32
TR33,DT33,DT33,TP33,DT33,기술레코드33,わざレコード３３,TR33
TR34,DT34,DT34,TP34,DT34,기술레코드34,わざレコード３４,TR34
TR35,DT35,DT35,TP35,DT35,기술레코드35,わざレコード３５,TR35
TR36,DT36,DT36,TP36,DT36,기술레코드36,わざレコード３６,TR36
TR37,DT37,DT37,TP37,DT37,기술레코드37,わざレコード３７,TR37
TR38,DT38,DT38,TP38,DT38,기술레코드38,わざレコード３８,TR38
TR39,DT39,DT39,TP39,DT39,기술레코드39,わざレコード３９,TR39
TR40,DT40,DT40,TP40,DT40,기술레코드40,わざレコード４０,TR40
TR41,DT41,DT41,TP41,DT41,기술레코드41,わざレコード４１,TR41
TR42,DT42,DT42,TP42,DT42,기술레코드42,わざレコード４２,TR42
TR43,DT43,DT43,TP43,DT43,기술레코드43,わざレコード４３,TR43
TR44,DT44,DT44,TP44,DT44,기술레코드44,わざレコード４４,TR44
TR45,DT45,DT45,TP45,DT45,기술레코드45,わざレコード４５,TR45
TR46,DT46,DT46,TP46,DT46,기술레코드46,わざレコード４６,TR46
TR47,DT47,DT47,TP47,DT47,기술레코드47,わざレコード４７,TR47
TR48,DT48,DT48,TP48,DT48,기술레코드48,わざレコード４８,TR48
TR49,DT49,DT49,TP49,DT49,기술레코드49,わざレコード４９,TR49
TR50,DT50,DT50,TP50,DT50,기술레코드50,わざレコード５０,TR50
TR51,DT51,DT51,TP51,DT51,기술레코드51,わざレコード５１,TR51
TR52,DT52,DT52,TP52,DT52,기술레코드52,わざレコード５２,TR52
TR53,DT53,DT53,TP53,DT53,기술레코드53,わざレコード５３,TR53
TR54,DT54,DT54,TP54,DT54,기술레코드54,わざレコード５４,TR54
TR55,DT55,DT55,TP55,DT55,기술레코드55,わざレコード５５,TR55
TR56,DT56,DT56,TP56,DT56,기술레코드56,わざレコード５６,TR56
TR57,DT57,DT57,TP57,DT57,기술레코드57,わざレコード５７,TR57
TR58,DT58,DT58,TP58,DT58,기술레코드58,わざレコード５８,TR58
TR59,DT59,DT59,TP59,DT59,기술레코드59,わざレコード５９,TR59
TR60,DT60,DT60,TP60,DT60,기술레코드60,わざレコード６０,TR60
TR61,DT61,DT61,TP61,DT61,기술레코드61,わざレコード６１,TR61
TR62,DT62,DT62,TP62,DT62,기술레코드62,わざレコード６２,TR62
TR63,DT63,DT63,TP63,DT63,기술레코드63,わざレコード６３,TR63
TR64,DT64,DT64,TP64,DT64,기술레코드64,わざレコード６４,TR64
TR65,DT65,DT65,TP65,DT65,기술레코드65,わざレコード６５,TR65
TR66,DT66,DT66,TP66,DT66,기술레코드66,わざレコード６６,TR66
TR67,DT67,DT67,TP67,DT67,기술레코드67,わざレコード６７,TR67
TR68,DT68,DT68,TP68,DT68,기술레코드68,わざレコード６８,TR68
TR69,DT69,DT69,TP69,DT69,기술레코드69,わざレコード６９,TR69
TR70,DT70,DT70,TP70,DT70,기술레코드70,わざレコード７０,TR70
TR71,DT71,DT71,TP71,DT71,기술레코드71,わざレコード７１,TR71
TR72,DT72,DT72,TP72,DT72,기술레코드72,わざレコード７２,TR72
TR73,DT73,DT73,TP73,DT73,기술레코드73,わざレコード７３,TR73
TR74,DT74,DT74,TP74,DT74,기술레코드74,わざレコード７４,TR74
TR75,DT75,DT75,TP75,DT75,기술레코드75,わざレコード７５,TR75
TR76,DT76,DT76,TP76,DT76,기술레코드76,わざレコード７６,TR76
TR77,DT77,DT77,TP77,DT77,기술레코드77,わざレコード７７,TR77
TR78,DT78,DT78,TP78,DT78,기술레코드78,わざレコード７８,TR78
TR79,DT79,DT79,TP79,DT79,기술레코드79,わざレコード７９,TR79
TR80,DT80,DT80,TP80,DT80,기술레코드80,わざレコード８０,TR80
TR81,DT81,DT81,TP81,DT81,기술레코드81,わざレコード８１,TR81
TR82,DT82,DT82,TP82,DT82,기술레코드82,わざレコード８２,TR82
TR83,DT83,DT83,TP83,DT83,기술레코드83,わざレコード８３,TR83
TR84,DT84,DT84,TP84,DT84,기술레코드84,わざレコード８４,TR84
TR85,DT85,DT85,TP85,DT85,기술레코드85,わざレコード８５,TR85
TR86,DT86,DT86,TP86,DT86,기술레코드86,わざレコード８６,TR86
