en,fr,it,de,es,ko,kana,pt
Digging Pokémon,Pokémon Fouisseur,Pokémon Scavabuche,Baugräber-Pokémon,Pokémon Excavador,땅구멍파기포켓몬,あなほりポケモン,Digging Pokémon
Digging Pokémon,Pokémon Fouisseur,Pokémon Scavabuche,Baugräber-Pokémon,Pokémon Excavador,땅구멍파기포켓몬,あなほりポケモン,Digging Pokémon
Tiny Robin Pokémon,Pokémon Rougegorge,Pokémon Pettirosso,Rotkehlchen-Pokémon,Pokémon Petirrojo,울새포켓몬,コマドリポケモン,Tiny Robin Pokémon
Ember Pokémon,Pokémon Braise,Pokémon Sfavillante,Funkenregen-Pokémon,Pokémon Lumbre,불티포켓몬,ひのこポケモン,Ember Pokémon
Scorching Pokémon,Pokémon Fournaise,Pokémon Ardifiamma,Stichflammen-Pokémon,Pokémon Flamígero,열화포켓몬,れっかポケモン,Scorching Pokémon
Scatterdust Pokémon,Pokémon Exhalécaille,Pokémon Tirascaglie,Puderinsekten-Pokémon,Pokémon Tiraescamas,가루뿜기포켓몬,こなふきポケモン,Scatterdust Pokémon
Scatterdust Pokémon,Pokémon Exhalécaille,Pokémon Tirascaglie,Puderinsekten-Pokémon,Pokémon Tiraescamas,가루뿜기포켓몬,こなふきポケモン,Scatterdust Pokémon
Scale Pokémon,Pokémon Lépidécaille,Pokémon Farfascaglia,Flügelstaub-Pokémon,Pokémon Escamaposa,인분포켓몬,りんぷんポケモン,Scale Pokémon
Lion Cub Pokémon,Pokémon Lionceau,Pokémon Leoncino,Junglöwen-Pokémon,Pokémon Leoncito,어린사자포켓몬,わかじしポケモン,Lion Cub Pokémon
Royal Pokémon,Pokémon Royal,Pokémon Reale,Monarchen-Pokémon,Pokémon Regio,임금포켓몬,おうじゃポケモン,Royal Pokémon
Single Bloom Pokémon,Pokémon Uniflore,Pokémon Monofiore,Einblütler-Pokémon,Pokémon Monoflor,한송이포켓몬,いちりんポケモン,Single Bloom Pokémon
Single Bloom Pokémon,Pokémon Uniflore,Pokémon Monofiore,Einblütler-Pokémon,Pokémon Monoflor,한송이포켓몬,いちりんポケモン,Single Bloom Pokémon
Garden Pokémon,Pokémon Jardin,Pokémon Giardino,Garten-Pokémon,Pokémon Jardín,가든포켓몬,ガーデンポケモン,Garden Pokémon
Mount Pokémon,Pokémon Monture,Pokémon Cavalcatura,Ritt-Pokémon,Pokémon Montura,라이드포켓몬,ライドポケモン,Mount Pokémon
Mount Pokémon,Pokémon Monture,Pokémon Cavalcatura,Ritt-Pokémon,Pokémon Montura,라이드포켓몬,ライドポケモン,Mount Pokémon
Playful Pokémon,Pokémon Garnement,Pokémon Briccone,Verspielt-Pokémon,Pokémon Juguetón,개구쟁이포켓몬,やんちゃポケモン,Playful Pokémon
Daunting Pokémon,Pokémon Patibulaire,Pokémon Occhiotruce,Gaunerblick-Pokémon,Pokémon Rostro Fiero,무서운얼굴포켓몬,こわもてポケモン,Daunting Pokémon
Poodle Pokémon,Pokémon Caniche,Pokémon Barboncino,Pudel-Pokémon,Pokémon Caniche,푸들포켓몬,プードルポケモン,Poodle Pokémon
Restraint Pokémon,Pokémon Retenue,Pokémon Moderazione,Zügelungs-Pokémon,Pokémon Moderación,자제포켓몬,じせいポケモン,Restraint Pokémon
Constraint Pokémon,Pokémon SelfContrôle,Pokémon Temperanza,Fassungs-Pokémon,Pokémon Autocontrol,억제포켓몬,よくせいポケモン,Constraint Pokémon
Sword Pokémon,Pokémon Glaive,Pokémon Armabianca,Klingenkraft-Pokémon,Pokémon Tizona,도검포켓몬,とうけんポケモン,Sword Pokémon
Sword Pokémon,Pokémon Glaive,Pokémon Armabianca,Klingenkraft-Pokémon,Pokémon Tizona,도검포켓몬,とうけんポケモン,Sword Pokémon
Royal Sword Pokémon,Pokémon Noble Lame,Pokémon Spadareale,Königsklingen-Pokémon,Pokémon Espada Real,왕검포켓몬,おうけんポケモン,Royal Sword Pokémon
Perfume Pokémon,Pokémon Fragrance,Pokémon Profumo,Parfüm-Pokémon,Pokémon Aroma,향수포켓몬,こうすいポケモン,Perfume Pokémon
Fragrance Pokémon,Pokémon Parfum,Pokémon Fragranza,Duft-Pokémon,Pokémon Fragancia,방향포켓몬,ほうこうポケモン,Fragrance Pokémon
Cotton Candy Pokémon,Pokémon Confiserie,Pokémon Zuccherino,Zuckerwatte-Pokémon,Pokémon Chuchería,솜사탕포켓몬,わたあめポケモン,Cotton Candy Pokémon
Meringue Pokémon,Pokémon Mousseline,Pokémon Panna,Schlagsahne-Pokémon,Pokémon Nata,휩포켓몬,ホイップポケモン,Meringue Pokémon
Revolving Pokémon,Pokémon Rotation,Pokémon Volteggio,Rotations-Pokémon,Pokémon Rotación,회전포켓몬,かいてんポケモン,Revolving Pokémon
Overturning Pokémon,Pokémon Révolution,Pokémon Giravolta,Inversions-Pokémon,Pokémon Revolución,역전포켓몬,ぎゃくてんポケモン,Overturning Pokémon
Two-Handed Pokémon,Pokémon Bimane,Pokémon Bimano,Krallenduo-Pokémon,Pokémon Dos Manos,두손포켓몬,ふたてポケモン,Two-Handed Pokémon
Collective Pokémon,Pokémon Assemblage,Pokémon Aggregato,Ballungs-Pokémon,Pokémon Combinación,집합포켓몬,しゅうごうポケモン,Collective Pokémon
Mock Kelp Pokémon,Pokémon Simulalgue,Pokémon Similalga,Tangmimikry-Pokémon,Pokémon Pseudoalga,풀모방포켓몬,クサモドキポケモン,Mock Kelp Pokémon
Mock Kelp Pokémon,Pokémon Simulalgue,Pokémon Similalga,Tangmimikry-Pokémon,Pokémon Pseudoalga,풀모방포켓몬,クサモドキポケモン,Mock Kelp Pokémon
Water Gun Pokémon,Pokémon Lance à Eau,Pokémon Zampillo,Aquapistolen-Pokémon,Pokémon Proyectagua,물대포포켓몬,みずでっぽうポケモン,Water Gun Pokémon
Howitzer Pokémon,Pokémon Blaster,Pokémon Acqualancio,Aquawummen-Pokémon,Pokémon Lanzachorro,런처포켓몬,ランチャーポケモン,Howitzer Pokémon
Generator Pokémon,Pokémon Générateur,Pokémon Generatore,Generatoren-Pokémon,Pokémon Generador,발전포켓몬,はつでんポケモン,Generator Pokémon
Generator Pokémon,Pokémon Générateur,Pokémon Generatore,Generatoren-Pokémon,Pokémon Generador,발전포켓몬,はつでんポケモン,Generator Pokémon
Royal Heir Pokémon,Pokémon Prince,Pokémon Principino,Kronprinz-Pokémon,Pokémon Heredero,유군포켓몬,ようくんポケモン,Royal Heir Pokémon
Despot Pokémon,Pokémon Tyran,Pokémon Tiranno,Tyrannen-Pokémon,Pokémon Tirano,폭군포켓몬,ぼうくんポケモン,Despot Pokémon
Tundra Pokémon,Pokémon Toundra,Pokémon Tundra,Tundra-Pokémon,Pokémon Tundra,툰드라포켓몬,ツンドラポケモン,Tundra Pokémon
Tundra Pokémon,Pokémon Toundra,Pokémon Tundra,Tundra-Pokémon,Pokémon Tundra,툰드라포켓몬,ツンドラポケモン,Tundra Pokémon
Intertwining Pokémon,Pokémon Attachant,Pokémon Legame,Bindungs-Pokémon,Pokémon Vínculo,연결포켓몬,むすびつきポケモン,Intertwining Pokémon
Wrestling Pokémon,Pokémon Catcheur,Pokémon Lottalibera,Wrestling-Pokémon,Pokémon Lucha Libre,레슬링포켓몬,レスリングポケモン,Wrestling Pokémon
Antenna Pokémon,Pokémon Antenne,Pokémon Antenna,Antennen-Pokémon,Pokémon Antenas,안테나포켓몬,アンテナポケモン,Antenna Pokémon
Jewel Pokémon,Pokémon Joyau,Pokémon Gemma,Edelstein-Pokémon,Pokémon Joya,보석포켓몬,ほうせきポケモン,Jewel Pokémon
Soft Tissue Pokémon,Pokémon Mollusque,Pokémon Mollusco,Schneckedei-Pokémon,Pokémon Molusco,연체포켓몬,なんたいポケモン,Soft Tissue Pokémon
Soft Tissue Pokémon,Pokémon Mollusque,Pokémon Mollusco,Schneckedei-Pokémon,Pokémon Molusco,연체포켓몬,なんたいポケモン,Soft Tissue Pokémon
Dragon Pokémon,Pokémon Dragon,Pokémon Drago,Drachen-Pokémon,Pokémon Dragón,드래곤포켓몬,ドラゴンポケモン,Dragon Pokémon
Key Ring Pokémon,Pokémon Trousseau,Pokémon Portachiavi,Schlüssel-Pokémon,Pokémon Llavero,열쇠꾸러미포켓몬,かぎたばポケモン,Key Ring Pokémon
Stump Pokémon,Pokémon Souche,Pokémon Ceppo,Baumstumpf-Pokémon,Pokémon Tocón,그루터기포켓몬,きりかぶポケモン,Stump Pokémon
Elder Tree Pokémon,Pokémon Vieillarbre,Pokémon Alberantico,Urgehölz-Pokémon,Pokémon Árbol Viejo,고목포켓몬,ろうぼくポケモン,Elder Tree Pokémon
Pumpkin Pokémon,Pokémon Citrouille,Pokémon Zucca,Kürbis-Pokémon,Pokémon Calabaza,호박포켓몬,かぼちゃポケモン,Pumpkin Pokémon
Pumpkin Pokémon,Pokémon Citrouille,Pokémon Zucca,Kürbis-Pokémon,Pokémon Calabaza,호박포켓몬,かぼちゃポケモン,Pumpkin Pokémon
Ice Chunk Pokémon,Pokémon Glaçon,Pokémon Ghiacciolo,Eisklumpen-Pokémon,Pokémon Témpano,얼음덩이포켓몬,ひょうかいポケモン,Ice Chunk Pokémon
Iceberg Pokémon,Pokémon Iceberg,Pokémon Iceberg,Eisberg-Pokémon,Pokémon Iceberg,빙산포켓몬,ひょうざんポケモン,Iceberg Pokémon
Sound Wave Pokémon,Pokémon Ondes,Pokémon Ondasonora,Schallwellen-Pokémon,Pokémon Onda Sónica,음파포켓몬,おんぱポケモン,Sound Wave Pokémon
Sound Wave Pokémon,Pokémon Ondes,Pokémon Ondasonora,Schallwellen-Pokémon,Pokémon Onda Sónica,음파포켓몬,おんぱポケモン,Sound Wave Pokémon
Life Pokémon,Pokémon Existence,Pokémon Creazione,Lebens-Pokémon,Pokémon Creación,생명포켓몬,せいめいポケモン,Life Pokémon
Destruction Pokémon,Pokémon Annihilation,Pokémon Distruzione,Zerstörungs-Pokémon,Pokémon Destrucción,파괴포켓몬,はかいポケモン,Destruction Pokémon
Order Pokémon,Pokémon Équilibre,Pokémon Equilibrio,Ordnungs-Pokémon,Pokémon Equilibrio,질서포켓몬,ちつじょポケモン,Order Pokémon
Jewel Pokémon,Pokémon Joyau,Pokémon Gemma,Edelstein-Pokémon,Pokémon Joya,보석포켓몬,ほうせきポケモン,Jewel Pokémon
Mischief Pokémon,Pokémon Chenapan,Pokémon Birba,Schabernack-Pokémon,Pokémon Travesura,장난포켓몬,いたずらポケモン,Mischief Pokémon
Steam Pokémon,Pokémon Vapeur,Pokémon Vapore,Dampf-Pokémon,Pokémon Vapor,스팀포켓몬,スチームポケモン,Steam Pokémon
Grass Quill Pokémon,Pokémon Plumefeuille,Pokémon Aliderba,Laubflügel-Pokémon,Pokémon Pluma Hoja,풀깃포켓몬,くさばねポケモン,Grass Quill Pokémon
Blade Quill Pokémon,Pokémon Plum’acérée,Pokémon Piumaffilata,Flügelklingen-Pokémon,Pokémon Pluma Filo,칼날깃포켓몬,はばねポケモン,Blade Quill Pokémon
Arrow Quill Pokémon,Pokémon Plumeflèche,Pokémon Alifreccia,Pfeilflügel-Pokémon,Pokémon Pluma Flecha,화살깃포켓몬,やばねポケモン,Arrow Quill Pokémon
Fire Cat Pokémon,Pokémon Chat Feu,Pokémon Pirofelino,Feuerkatzen-Pokémon,Pokémon Gato Fuego,불고양이포켓몬,ひねこポケモン,Fire Cat Pokémon
Fire Cat Pokémon,Pokémon Chat Feu,Pokémon Pirofelino,Feuerkatzen-Pokémon,Pokémon Gato Fuego,불고양이포켓몬,ひねこポケモン,Fire Cat Pokémon
Heel Pokémon,Pokémon Vil Catcheur,Pokémon Colpibassi,Fieslings-Pokémon,Pokémon Rudo,힐포켓몬,ヒールポケモン,Heel Pokémon
Sea Lion Pokémon,Pokémon Otarie,Pokémon Otaria,Seehund-Pokémon,Pokémon León Marino,강치포켓몬,あしかポケモン,Sea Lion Pokémon
Pop Star Pokémon,Pokémon Starlette,Pokémon Pop Star,Popsternchen-Pokémon,Pokémon Fama,아이돌포켓몬,アイドルポケモン,Pop Star Pokémon
Soloist Pokémon,Pokémon Soliste,Pokémon Solista,Solisten-Pokémon,Pokémon Solista,솔리스트포켓몬,ソリストポケモン,Soloist Pokémon
Woodpecker Pokémon,Pokémon Pivert,Pokémon Picchio,Specht-Pokémon,Pokémon Carpintero,딱따구리포켓몬,きつつきポケモン,Woodpecker Pokémon
Bugle Beak Pokémon,Pokémon Bec Clairon,Pokémon Trombecco,Trompeten-Pokémon,Pokémon Trompeta,나팔입포켓몬,ラッパぐちポケモン,Bugle Beak Pokémon
Cannon Pokémon,Pokémon Canon,Pokémon Cannone,Kanonen-Pokémon,Pokémon Cañón,대포포켓몬,おおづつポケモン,Cannon Pokémon
Loitering Pokémon,Pokémon Patrouille,Pokémon Pattuglia,Patrouillen-Pokémon,Pokémon Patrulla,순회포켓몬,うろつきポケモン,Loitering Pokémon
Stakeout Pokémon,Pokémon Filature,Pokémon Sorveglianza,Beschattungs-Pokémon,Pokémon Vigilante,잠복포켓몬,はりこみポケモン,Stakeout Pokémon
Larva Pokémon,Pokémon Larve,Pokémon Coleolarva,Larven-Pokémon,Pokémon Pupa,유충포켓몬,ようちゅうポケモン,Larva Pokémon
Battery Pokémon,Pokémon Batterie,Pokémon Batteria,Batterie-Pokémon,Pokémon Batería,배터리포켓몬,バッテリーポケモン,Battery Pokémon
Stag Beetle Pokémon,Pokémon Scarabée,Pokémon Cervolante,Kneifkäfer-Pokémon,Pokémon Escarabajo,뿔집게포켓몬,くわがたポケモン,Stag Beetle Pokémon
Boxing Pokémon,Pokémon Boxeur,Pokémon Pugile,Boxkampf-Pokémon,Pokémon Púgil,권투포켓몬,けんとうポケモン,Boxing Pokémon
Woolly Crab Pokémon,Pokémon Crabe Velu,Pokémon Peligranchio,Fellkrabben-Pokémon,Pokémon Cangrejopelo,털게포켓몬,けがにポケモン,Woolly Crab Pokémon
Dancing Pokémon,Pokémon Danse,Pokémon Danza,Tanz-Pokémon,Pokémon Danza,댄스포켓몬,ダンスポケモン,Dancing Pokémon
Bee Fly Pokémon,Pokémon Bombyle,Pokémon Bombilide,Hummelfliegen-Pokémon,Pokémon Mosca Abeja,재니등에포켓몬,ツリアブポケモン,Bee Fly Pokémon
Bee Fly Pokémon,Pokémon Bombyle,Pokémon Bombilide,Hummelfliegen-Pokémon,Pokémon Mosca Abeja,재니등에포켓몬,ツリアブポケモン,Bee Fly Pokémon
Puppy Pokémon,Pokémon Chiot,Pokémon Cagnolino,Welpen-Pokémon,Pokémon Perrito,강아지포켓몬,こいぬポケモン,Puppy Pokémon
Wolf Pokémon,Pokémon Loup,Pokémon Lupo,Wolfs-Pokémon,Pokémon Lobo,늑대포켓몬,オオカミポケモン,Wolf Pokémon
Small Fry Pokémon,Pokémon Minipoisson,Pokémon Pesciolino,Kleinfisch-Pokémon,Pokémon Pececillo,잔물고기포켓몬,こざかなポケモン,Small Fry Pokémon
Brutal Star Pokémon,Pokémon Cruel,Pokémon Stellatroce,Quäl-Stern-Pokémon,Pokémon Estrellatroz,깨비사리포켓몬,ヒトデナシポケモン,Brutal Star Pokémon
Brutal Star Pokémon,Pokémon Cruel,Pokémon Stellatroce,Quäl-Stern-Pokémon,Pokémon Estrellatroz,깨비사리포켓몬,ヒトデナシポケモン,Brutal Star Pokémon
Donkey Pokémon,Pokémon Âne,Pokémon Ciuconiglio,Packesel-Pokémon,Pokémon Asno,당나귀포켓몬,うさぎうまポケモン,Donkey Pokémon
Draft Horse Pokémon,Pokémon Cheval Trait,Pokémon Fortequino,Zugpferd-Pokémon,Pokémon Caballo Tiro,만마포켓몬,ばんばポケモン,Draft Horse Pokémon
Water Bubble Pokémon,Pokémon Aquabulle,Pokémon Bolladacqua,Wasserblasen-Pokémon,Pokémon Pompa,수포포켓몬,すいほうポケモン,Water Bubble Pokémon
Water Bubble Pokémon,Pokémon Aquabulle,Pokémon Bolladacqua,Wasserblasen-Pokémon,Pokémon Pompa,수포포켓몬,すいほうポケモン,Water Bubble Pokémon
Sickle Grass Pokémon,Pokémon Fauch’Herbe,Pokémon Mantiderba,Grassichel-Pokémon,Pokémon Filo Hoja,풀사마귀포켓몬,かまくさポケモン,Sickle Grass Pokémon
Bloom Sickle Pokémon,Pokémon Fauch’Fleur,Pokémon Mantifiore,Blumensichel-Pokémon,Pokémon Filo Flor,꽃사마귀포켓몬,はなかまポケモン,Bloom Sickle Pokémon
Illuminating Pokémon,Pokémon Luminescent,Pokémon Luminescenza,Lumineszenz-Pokémon,Pokémon Luminiscente,발광포켓몬,はっこうポケモン,Illuminating Pokémon
Illuminating Pokémon,Pokémon Luminescent,Pokémon Luminescenza,Lumineszenz-Pokémon,Pokémon Luminiscente,발광포켓몬,はっこうポケモン,Illuminating Pokémon
Toxic Lizard Pokémon,Pokémon Toxilézard,Pokémon Lucertossina,Giftechsen-Pokémon,Pokémon Lagartoxina,독도마뱀포켓몬,どくトカゲポケモン,Toxic Lizard Pokémon
Toxic Lizard Pokémon,Pokémon Toxilézard,Pokémon Lucertossina,Giftechsen-Pokémon,Pokémon Lagartoxina,독도마뱀포켓몬,どくトカゲポケモン,Toxic Lizard Pokémon
Flailing Pokémon,Pokémon Gigoteur,Pokémon Bizzoso,Wildfang-Pokémon,Pokémon Rabieta,바둥바둥포켓몬,じたばたポケモン,Flailing Pokémon
Strong Arm Pokémon,Pokémon Biscoteaux,Pokémon Fortebraccio,Kraftarme-Pokémon,Pokémon Brazo Fuerte,강한완력포켓몬,ごうわんポケモン,Strong Arm Pokémon
Fruit Pokémon,Pokémon Fruit,Pokémon Frutto,Obst-Pokémon,Pokémon Fruto,후르츠포켓몬,フルーツポケモン,Fruit Pokémon
Fruit Pokémon,Pokémon Fruit,Pokémon Frutto,Obst-Pokémon,Pokémon Fruto,후르츠포켓몬,フルーツポケモン,Fruit Pokémon
Fruit Pokémon,Pokémon Fruit,Pokémon Frutto,Obst-Pokémon,Pokémon Fruto,후르츠포켓몬,フルーツポケモン,Fruit Pokémon
Posy Picker Pokémon,Pokémon Tressefleur,Pokémon Ghirlanda,Blumenkranz-Pokémon,Pokémon Recogeflores,꽃따기포켓몬,はなつみポケモン,Posy Picker Pokémon
Sage Pokémon,Pokémon Grand Sage,Pokémon Saggio,Weisheits-Pokémon,Pokémon Sabio,현자포켓몬,けんじゃポケモン,Sage Pokémon
Teamwork Pokémon,Pokémon Coopération,Pokémon Giocosquadra,Teamwork-Pokémon,Pokémon Cooperación,연계포켓몬,れんけいポケモン,Teamwork Pokémon
Turn Tail Pokémon,Pokémon Cavaleur,Pokémon Lestopode,Laufschritt-Pokémon,Pokémon Huidizo,주행포켓몬,そうこうポケモン,Turn Tail Pokémon
Hard Scale Pokémon,Pokémon Blindé,Pokémon Blindato,Rüstungs-Pokémon,Pokémon Blindaje,장갑포켓몬,そうこうポケモン,Hard Scale Pokémon
Sand Heap Pokémon,Pokémon Pâtéd’Sable,Pokémon Montesabbia,Sandhaufen-Pokémon,Pokémon Montearena,모래산포켓몬,すなやまポケモン,Sand Heap Pokémon
Sand Castle Pokémon,Pokémon Châtod’Sable,Pokémon Castelsabbia,Sandschloss-Pokémon,Pokémon Castiarena,모래성포켓몬,すなのしろポケモン,Sand Castle Pokémon
Sea Cucumber Pokémon,Pokémon Holothurie,Pokémon Oloturia,Seegurken-Pokémon,Pokémon Pepino Mar,해삼포켓몬,なまこポケモン,Sea Cucumber Pokémon
Synthetic Pokémon,Pokémon Multigénome,Pokémon Multigene,Modifikations-Pokémon,Pokémon Multigénico,인공포켓몬,じんこうポケモン,Synthetic Pokémon
Synthetic Pokémon,Pokémon Multigénome,Pokémon Multigene,Modifikations-Pokémon,Pokémon Multigénico,인공포켓몬,じんこうポケモン,Synthetic Pokémon
Meteor Pokémon,Pokémon Météore,Pokémon Meteora,Meteoren-Pokémon,Pokémon Meteoro,유성포켓몬,ながれぼしポケモン,Meteor Pokémon
Drowsing Pokémon,Pokémon Rêveur,Pokémon Dormiveglia,Halbschlaf-Pokémon,Pokémon Duermevela,꿈결포켓몬,ゆめうつつポケモン,Drowsing Pokémon
Blast Turtle Pokémon,Pokémon Tortue Boum,Pokémon Tartabomba,Knallkröten-Pokémon,Pokémon Tortugabomba,폭발거북포켓몬,ばくはつがめポケモン,Blast Turtle Pokémon
Roly-Poly Pokémon,Pokémon Roulenboule,Pokémon Ricciopalla,Einigler-Pokémon,Pokémon Bolita,동글동글포켓몬,まるまりポケモン,Roly-Poly Pokémon
Disguise Pokémon,Pokémon Fantômasque,Pokémon Fantasmanto,Kostümspuk-Pokémon,Pokémon Disfraz,탈포켓몬,ばけのかわポケモン,Disguise Pokémon
Gnash Teeth Pokémon,Pokémon Grincedent,Pokémon Sfregadenti,Knirschzahn-Pokémon,Pokémon Rechinante,이갈기포켓몬,はぎしりポケモン,Gnash Teeth Pokémon
Placid Pokémon,Pokémon Nonchalant,Pokémon Tuttacalma,Gelassenheits-Pokémon,Pokémon Sosiego,느긋누긋포켓몬,ゆうゆうポケモン,Placid Pokémon
Sea Creeper Pokémon,Pokémon Varech,Pokémon Brandellalga,Seetang-Pokémon,Pokémon Alga Ancla,해초조각포켓몬,もくずポケモン,Sea Creeper Pokémon
Scaly Pokémon,Pokémon Écailles,Pokémon Squama,Schuppentier-Pokémon,Pokémon Escamas,비늘포켓몬,うろこポケモン,Scaly Pokémon
Scaly Pokémon,Pokémon Écailles,Pokémon Squama,Schuppentier-Pokémon,Pokémon Escamas,비늘포켓몬,うろこポケモン,Scaly Pokémon
Scaly Pokémon,Pokémon Écailles,Pokémon Squama,Schuppentier-Pokémon,Pokémon Escamas,비늘포켓몬,うろこポケモン,Scaly Pokémon
Land Spirit Pokémon,Pokémon Tutélaire,Pokémon Nume Locale,Schutzpatron-Pokémon,Pokémon Dios Nativo,토속신포켓몬,とちがみポケモン,Land Spirit Pokémon
Land Spirit Pokémon,Pokémon Tutélaire,Pokémon Nume Locale,Schutzpatron-Pokémon,Pokémon Dios Nativo,토속신포켓몬,とちがみポケモン,Land Spirit Pokémon
Land Spirit Pokémon,Pokémon Tutélaire,Pokémon Nume Locale,Schutzpatron-Pokémon,Pokémon Dios Nativo,토속신포켓몬,とちがみポケモン,Land Spirit Pokémon
Land Spirit Pokémon,Pokémon Tutélaire,Pokémon Nume Locale,Schutzpatron-Pokémon,Pokémon Dios Nativo,토속신포켓몬,とちがみポケモン,Land Spirit Pokémon
Nebula Pokémon,Pokémon Nébuleuse,Pokémon Nebulosa,Nebula-Pokémon,Pokémon Nebulosa,성운포켓몬,せいうんポケモン,Nebula Pokémon
Protostar Pokémon,Pokémon Proto-Étoile,Pokémon Protostella,Urgestirns-Pokémon,Pokémon Protostrella,원시성포켓몬,げんしせいポケモン,Protostar Pokémon
Sunne Pokémon,Pokémon Halo Solaire,Pokémon Solare,Sonnenkreis-Pokémon,Pokémon Corona Solar,일륜포켓몬,にちりんポケモン,Sunne Pokémon
Moone Pokémon,Pokémon Halo Lunaire,Pokémon Lunare,Mondscheiben-Pokémon,Pokémon Corona Lunar,월륜포켓몬,がちりんポケモン,Moone Pokémon
Parasite Pokémon,Pokémon Parasite,Pokémon Parassita,Parasiten-Pokémon,Pokémon Parásito,기생포켓몬,きせいポケモン,Parasite Pokémon
Swollen Pokémon,Pokémon Enflé,Pokémon Gonfiacorpo,Ausdehnungs-Pokémon,Pokémon Hinchado,팽창포켓몬,ぼうちょうポケモン,Swollen Pokémon
Lissome Pokémon,Pokémon Gracile,Pokémon Leggiadria,Eleganz-Pokémon,Pokémon Elegancia,염미포켓몬,えんびポケモン,Lissome Pokémon
Glowing Pokémon,Pokémon Luminaire,Pokémon Luminaria,Illuminations-Pokémon,Pokémon Luminaria,전기장식포켓몬,でんしょくポケモン,Glowing Pokémon
Launch Pokémon,Pokémon Décollage,Pokémon Decollo,Raketenstart-Pokémon,Pokémon Lanzamiento,쏴올리기포켓몬,うちあげポケモン,Launch Pokémon
Drawn Sword Pokémon,Pokémon Battô,Pokémon Spadatratta,Schwertkunst-Pokémon,Pokémon Desenvaine,발도포켓몬,ばっとうポケモン,Drawn Sword Pokémon
Junkivore Pokémon,Pokémon Bizarrovore,Pokémon Divoratutto,Gaumenfolter-Pokémon,Pokémon Tragaldabas,악식성포켓몬,あくじきポケモン,Junkivore Pokémon
Prism Pokémon,Pokémon Prisme,Pokémon Prisma,Prisma-Pokémon,Pokémon Prisma,프리즘포켓몬,プリズムポケモン,Prism Pokémon
Artificial Pokémon,Pokémon Artificiel,Pokémon Artificiale,Fabrikats-Pokémon,Pokémon Artificial,인조포켓몬,じんぞうポケモン,Artificial Pokémon
Gloomdweller Pokémon,Pokémon Ombrefuge,Pokémon Vivinombra,Dunkelwesen-Pokémon,Pokémon Morasombra,그림자살이포켓몬,かげすみポケモン,Gloomdweller Pokémon
Poison Pin Pokémon,Pokémon Vénépic,Pokémon Velenago,Giftdorn-Pokémon,Pokémon Pin Veneno,독침포켓몬,どくばりポケモン,Poison Pin Pokémon
Poison Pin Pokémon,Pokémon Vénépic,Pokémon Velenago,Giftdorn-Pokémon,Pokémon Pin Veneno,독침포켓몬,どくばりポケモン,Poison Pin Pokémon
Rampart Pokémon,Pokémon Muraille,Pokémon Bastione,Steinmauer-Pokémon,Pokémon Muro,돌담포켓몬,いしがきポケモン,Rampart Pokémon
Fireworks Pokémon,Pokémon Artificier,Pokémon Pirotecnico,Feuerwerks-Pokémon,Pokémon Pirotecnia,불꽃놀이포켓몬,はなびポケモン,Fireworks Pokémon
Thunderclap Pokémon,Pokémon Vif Éclair,Pokémon Fulmirapido,Blitzsturm-Pokémon,Pokémon Fulgor,신뢰포켓몬,じんらいポケモン,Thunderclap Pokémon
Hex Nut Pokémon,Pokémon Écrou,Pokémon Bullone,Mutter-Pokémon,Pokémon Tuerca,너트포켓몬,ナットポケモン,Hex Nut Pokémon
Hex Nut Pokémon,Pokémon Écrou,Pokémon Bullone,Mutter-Pokémon,Pokémon Tuerca,너트포켓몬,ナットポケモン,Hex Nut Pokémon
Chimp Pokémon,Pokémon Volatile,Pokémon Scimpanzé,Schimpansen-Pokémon,Pokémon Chimpancé,꼬마원숭이포켓몬,こざるポケモン,Chimp Pokémon
Beat Pokémon,-,Pokémon Ritmo,Beat-Pokémon,Pokémon Ritmo,비트포켓몬,ビートポケモン,Beat Pokémon
Drummer Pokémon,Pokémon Batteur,Pokémon Percussione,Drummer-Pokémon,Pokémon Percusión,드러머포켓몬,ドラマーポケモン,Drummer Pokémon
Rabbit Pokémon,Pokémon Lapin,Pokémon Coniglio,Hasen-Pokémon,Pokémon Conejo,토끼포켓몬,うさぎポケモン,Rabbit Pokémon
Rabbit Pokémon,Pokémon Lapin,Pokémon Coniglio,Hasen-Pokémon,Pokémon Conejo,토끼포켓몬,うさぎポケモン,Rabbit Pokémon
Striker Pokémon,Pokémon Buteur,Pokémon Cannoniere,Torschützen-Pokémon,Pokémon Delantero,스트라이커포켓몬,ストライカーポケモン,Striker Pokémon
Water Lizard Pokémon,Pokémon Lézard’Eau,Pokémon Acquacertola,Wasserechsen-Pokémon,Pokémon Acuartija,물도마뱀포켓몬,みずとかげポケモン,Water Lizard Pokémon
Water Lizard Pokémon,Pokémon Lézard’Eau,Pokémon Acquacertola,Wasserechsen-Pokémon,Pokémon Acuartija,물도마뱀포켓몬,みずとかげポケモン,Water Lizard Pokémon
Secret Agent Pokémon,Pokémon Agent Secret,Pokémon Agente,Geheimagenten-Pokémon,Pokémon Agente,에이전트포켓몬,エージェントポケモン,Secret Agent Pokémon
Cheeky Pokémon,Pokémon Joufflu,Pokémon Guancepiene,Raffbacken-Pokémon,Pokémon Abazón,볼가득포켓몬,ほおばりポケモン,Cheeky Pokémon
